"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-09","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.196","","","","3"
"2007-10","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","32.540","","","","3"
"2007-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.800","","","","3"
"2007-10","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.993","","","","3"
"2007-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.221","","","","3"
"2007-10","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.336","","","","3"
"2007-10","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.250","","","","3"
"2007-10","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.251","","","","3"
"2007-10","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","4.557","","","","3"
"2007-10","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","13.561","","","","3"
"2007-10","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","2.521","","","","3"
"2007-10","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.151","","","","3"
"2007-10","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","9.889","","","","3"
"2007-10","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.371","","","","3"
"2007-11","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","33.282","","","","3"
"2007-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.223","","","","3"
"2007-11","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.122","","","","3"
"2007-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.269","","","","3"
"2007-11","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.657","","","","3"
"2007-11","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.175","","","","3"
"2007-11","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.357","","","","3"
"2007-11","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","4.849","","","","3"
"2007-11","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","13.415","","","","3"
"2007-11","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","2.247","","","","3"
"2007-11","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.054","","","","3"
"2007-11","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","10.114","","","","3"
"2007-11","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.438","","","","3"
"2007-12","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","32.062","","","","3"
"2007-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.006","","","","3"
"2007-12","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.071","","","","3"
"2007-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.244","","","","3"
"2007-12","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.468","","","","3"
"2007-12","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.223","","","","3"
"2007-12","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.496","","","","3"
"2007-12","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","4.528","","","","3"
"2007-12","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","12.752","","","","3"
"2007-12","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","2.064","","","","3"
"2007-12","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.000","","","","3"
"2007-12","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","9.688","","","","3"
"2007-12","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.280","","","","3"
"2008-01","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","19.992","","","","3"
"2008-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.916","","","","3"
"2008-01","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.619","","","","3"
"2008-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.248","","","","3"
"2008-01","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.703","","","","3"
"2008-01","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.346","","","","3"
"2008-01","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","3.687","","","","3"
"2008-01","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.531","","","","3"
"2008-01","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.392","","","","3"
"2008-01","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","2.083","","","","3"
"2008-01","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.722","","","","3"
"2008-01","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","4.587","","","","3"
"2008-01","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.466","","","","3"
"2008-02","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","18.779","","","","3"
"2008-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.504","","","","3"
"2008-02","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.602","","","","3"
"2008-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.208","","","","3"
"2008-02","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.675","","","","3"
"2008-02","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.019","","","","3"
"2008-02","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","3.759","","","","3"
"2008-02","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.496","","","","3"
"2008-02","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","7.410","","","","3"
"2008-02","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.185","","","","3"
"2008-02","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.958","","","","3"
"2008-02","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","4.267","","","","3"
"2008-02","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.610","","","","3"
"2008-03","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","19.268","","","","3"
"2008-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.445","","","","3"
"2008-03","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.557","","","","3"
"2008-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.190","","","","3"
"2008-03","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.682","","","","3"
"2008-03","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.016","","","","3"
"2008-03","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","3.648","","","","3"
"2008-03","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.463","","","","3"
"2008-03","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.068","","","","3"
"2008-03","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.635","","","","3"
"2008-03","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.165","","","","3"
"2008-03","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","4.268","","","","3"
"2008-03","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.644","","","","3"
"2008-04","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","23.514","","","","3"
"2008-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.952","","","","3"
"2008-04","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.971","","","","3"
"2008-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.247","","","","3"
"2008-04","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.643","","","","3"
"2008-04","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.091","","","","3"
"2008-04","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.386","","","","3"
"2008-04","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.872","","","","3"
"2008-04","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","7.558","","","","3"
"2008-04","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.585","","","","3"
"2008-04","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.912","","","","3"
"2008-04","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","4.061","","","","3"
"2008-04","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.746","","","","3"
"2008-05","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","24.919","","","","3"
"2008-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.222","","","","3"
"2008-05","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.146","","","","3"
"2008-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.263","","","","3"
"2008-05","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.613","","","","3"
"2008-05","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.200","","","","3"
"2008-05","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.488","","","","3"
"2008-05","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.997","","","","3"
"2008-05","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.165","","","","3"
"2008-05","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.907","","","","3"
"2008-05","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.205","","","","3"
"2008-05","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","4.053","","","","3"
"2008-05","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.047","","","","3"
"2008-06","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","25.074","","","","3"
"2008-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.509","","","","3"
"2008-06","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.255","","","","3"
"2008-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.276","","","","3"
"2008-06","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.623","","","","3"
"2008-06","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.355","","","","3"
"2008-06","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.493","","","","3"
"2008-06","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.084","","","","3"
"2008-06","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","7.870","","","","3"
"2008-06","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.636","","","","3"
"2008-06","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.299","","","","3"
"2008-06","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.935","","","","3"
"2008-06","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.118","","","","3"
"2008-07","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","26.860","","","","3"
"2008-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.271","","","","3"
"2008-07","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.933","","","","3"
"2008-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.266","","","","3"
"2008-07","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.835","","","","3"
"2008-07","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.237","","","","3"
"2008-07","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.923","","","","3"
"2008-07","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.653","","","","3"
"2008-07","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.959","","","","3"
"2008-07","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.674","","","","3"
"2008-07","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","3.350","","","","3"
"2008-07","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.935","","","","3"
"2008-07","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.054","","","","3"
"2008-08","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","26.349","","","","3"
"2008-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.147","","","","3"
"2008-08","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.061","","","","3"
"2008-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.249","","","","3"
"2008-08","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.686","","","","3"
"2008-08","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.151","","","","3"
"2008-08","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","7.680","","","","3"
"2008-08","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.612","","","","3"
"2008-08","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.194","","","","3"
"2008-08","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.875","","","","3"
"2008-08","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.389","","","","3"
"2008-08","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.930","","","","3"
"2008-08","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.716","","","","3"
"2008-09","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","26.116","","","","3"
"2008-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.263","","","","3"
"2008-09","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.040","","","","3"
"2008-09","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.215","","","","3"
"2008-09","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.770","","","","3"
"2008-09","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.238","","","","3"
"2008-09","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","7.094","","","","3"
"2008-09","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.503","","","","3"
"2008-09","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","8.511","","","","3"
"2008-09","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.767","","","","3"
"2008-09","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.890","","","","3"
"2008-09","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.854","","","","3"
"2008-09","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.745","","","","3"
"2008-10","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","23.049","","","","3"
"2008-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.942","","","","3"
"2008-10","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.081","","","","3"
"2008-10","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.131","","","","3"
"2008-10","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.560","","","","3"
"2008-10","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.170","","","","3"
"2008-10","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.169","","","","3"
"2008-10","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.415","","","","3"
"2008-10","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","7.240","","","","3"
"2008-10","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","2.085","","","","3"
"2008-10","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.001","","","","3"
"2008-10","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.154","","","","3"
"2008-10","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.283","","","","3"
"2008-11","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","22.114","","","","3"
"2008-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.977","","","","3"
"2008-11","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.161","","","","3"
"2008-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.135","","","","3"
"2008-11","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.621","","","","3"
"2008-11","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.060","","","","3"
"2008-11","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.316","","","","3"
"2008-11","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","3.233","","","","3"
"2008-11","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","6.501","","","","3"
"2008-11","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.407","","","","3"
"2008-11","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","2.019","","","","3"
"2008-11","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.075","","","","3"
"2008-11","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","3.087","","","","3"
"2008-12","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","20.207","","","","3"
"2008-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.837","","","","3"
"2008-12","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.156","","","","3"
"2008-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.124","","","","3"
"2008-12","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.567","","","","3"
"2008-12","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.990","","","","3"
"2008-12","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.838","","","","3"
"2008-12","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.900","","","","3"
"2008-12","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","5.854","","","","3"
"2008-12","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.338","","","","3"
"2008-12","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","1.682","","","","3"
"2008-12","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.834","","","","3"
"2008-12","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.778","","","","3"
"2009-01","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","19.696","","","","3"
"2009-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.500","","","","3"
"2009-01","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.900","","","","3"
"2009-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.139","","","","3"
"2009-01","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.569","","","","3"
"2009-01","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.892","","","","3"
"2009-01","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","8.162","","","","3"
"2009-01","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.485","","","","3"
"2009-01","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.248","","","","3"
"2009-01","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.149","","","","3"
"2009-01","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.430","","","","3"
"2009-01","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.669","","","","3"
"2009-01","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.301","","","","3"
"2009-02","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","18.915","","","","3"
"2009-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.247","","","","3"
"2009-02","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.702","","","","3"
"2009-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.187","","","","3"
"2009-02","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.514","","","","3"
"2009-02","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.844","","","","3"
"2009-02","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","8.397","","","","3"
"2009-02","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.270","","","","3"
"2009-02","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.593","","","","3"
"2009-02","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.789","","","","3"
"2009-02","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.468","","","","3"
"2009-02","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.336","","","","3"
"2009-02","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.408","","","","3"
"2009-03","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","19.053","","","","3"
"2009-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.332","","","","3"
"2009-03","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.754","","","","3"
"2009-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.136","","","","3"
"2009-03","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.554","","","","3"
"2009-03","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.888","","","","3"
"2009-03","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","8.260","","","","3"
"2009-03","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.247","","","","3"
"2009-03","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.813","","","","3"
"2009-03","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.885","","","","3"
"2009-03","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.516","","","","3"
"2009-03","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.412","","","","3"
"2009-03","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.401","","","","3"
"2009-04","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","15.950","","","","3"
"2009-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.295","","","","3"
"2009-04","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.817","","","","3"
"2009-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.157","","","","3"
"2009-04","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.506","","","","3"
"2009-04","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.815","","","","3"
"2009-04","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","4.898","","","","3"
"2009-04","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.246","","","","3"
"2009-04","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.666","","","","3"
"2009-04","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.378","","","","3"
"2009-04","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.752","","","","3"
"2009-04","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.536","","","","3"
"2009-04","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.845","","","","3"
"2009-05","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","17.420","","","","3"
"2009-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.583","","","","3"
"2009-05","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.880","","","","3"
"2009-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.202","","","","3"
"2009-05","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.536","","","","3"
"2009-05","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.965","","","","3"
"2009-05","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.351","","","","3"
"2009-05","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.279","","","","3"
"2009-05","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","5.217","","","","3"
"2009-05","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.711","","","","3"
"2009-05","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.872","","","","3"
"2009-05","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.634","","","","3"
"2009-05","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.990","","","","3"
"2009-06","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","17.251","","","","3"
"2009-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.600","","","","3"
"2009-06","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.820","","","","3"
"2009-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.240","","","","3"
"2009-06","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.608","","","","3"
"2009-06","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.932","","","","3"
"2009-06","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.457","","","","3"
"2009-06","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.300","","","","3"
"2009-06","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.881","","","","3"
"2009-06","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.374","","","","3"
"2009-06","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.957","","","","3"
"2009-06","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.550","","","","3"
"2009-06","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","2.013","","","","3"
"2009-07","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","17.015","","","","3"
"2009-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.906","","","","3"
"2009-07","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.038","","","","3"
"2009-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.151","","","","3"
"2009-07","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.735","","","","3"
"2009-07","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.982","","","","3"
"2009-07","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.402","","","","3"
"2009-07","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","2.206","","","","3"
"2009-07","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.712","","","","3"
"2009-07","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.318","","","","3"
"2009-07","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.927","","","","3"
"2009-07","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.467","","","","3"
"2009-07","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","1.789","","","","3"
"2009-08","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","17.761","","","","3"
"2009-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.921","","","","3"
"2009-08","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.025","","","","3"
"2009-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.162","","","","3"
"2009-08","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","0.802","","","","3"
"2009-08","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.932","","","","3"
"2009-08","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.922","","","","3"
